,File,hue,saturation,value,dissimilarity 0,dissimilarity 45,dissimilarity 90,dissimilarity 135,correlation 0,correlation 45,correlation 90,correlation 135,homogeneity 0,homogeneity 45,homogeneity 90,homogeneity 135,contrast 0,contrast 45,contrast 90,contrast 135,ASM 0,ASM 45,ASM 90,ASM 135,energy 0,energy 45,energy 90,energy 135,metric,eccentricity,Class,Image,CannyEdgeProbability,RobertsEdgeProbability,SobelEdgeProbability,ScharrEdgeProbability,PrewittEdgeProbability,Gaussian3EdgeProbability,Gaussian7EdgeProbability,Median3EdgeProbability,Var3EdgeProbability
157,grassy_stunt_virus (64).bmp,0.3519798760925756,0.5153461638413244,0.2312906652254406,0.1134173615241986,0.1448417779768996,0.2618689159679602,0.1896154844232256,0.9870194248915354,0.94665802409766,0.8669582889277243,0.9198962078924355,0.2645184844450661,0.2617333815821878,0.1661646996437509,0.2368032280233234,0.02032039836012385,0.07982485439544487,0.1535802152417205,0.1093580468034537,0.03355480176785609,0.02862260378695045,0.01854661345193675,0.02750488484285852,0.1506853401518229,0.136146939655223,0.1070852708730356,0.1327967027695996,0.01149751715432806,0.9425659431524688,grassy_stunt_virus,grassy_stunt_virus (64).bmp,0.01052295918367347,0.0001249044947593333,0.0001128899520266375,0.0001160723405846789,0.0001101726843648056,0.5437164709633853,0.5437213948079233,0.5479727047068828,0.4310162346188476
158,grassy_stunt_virus (65).bmp,0.3438852965724498,0.5498692780915955,0.2734374652920681,0.04321798365340461,0.1009959983256278,0.1669505779970795,0.1010901448867678,0.9887369078377067,0.8783632446981942,0.7887361974162505,0.8776065710989438,0.5202929464866357,0.2806823714332031,0.1907507529899011,0.301209536070947,0.004466208492170253,0.0349431260064935,0.05828801953926513,0.03680055355539927,0.04235286748310694,0.02180458032447639,0.01565115776624458,0.02339522232951733,0.1737356645523578,0.1144962292400381,0.09603911565204551,0.119818963294038,0.01538364778332873,0.8700550733394367,grassy_stunt_virus,grassy_stunt_virus (65).bmp,0.0078125,8.55881980408081e-05,8.890240348583678e-05,8.96500232865156e-05,8.815856542109943e-05,0.5436581663915566,0.54359400010004,0.5473492522008804,0.4310162346188476
159,grassy_stunt_virus (66).bmp,0.3491696607865635,0.6132161638487144,0.2393023025186461,0.05293339880842823,0.1788374609930017,0.2926837396008572,0.1989858477923934,0.9928384473073714,0.8633428020812165,0.7330535242417221,0.8404159434995861,0.4545132916713945,0.2119444897510147,0.1063081049109555,0.1862496770920842,0.006215093140124976,0.0787650677348728,0.1363598317025293,0.08991861591966004,0.03626896558772858,0.0167799570948155,0.01073854157327284,0.01652565808258559,0.1580737315959964,0.09646286329325354,0.0748926925011604,0.09550861853628109,0.01236533333333825,0.9373744013115642,grassy_stunt_virus,grassy_stunt_virus (66).bmp,0.01468829719387755,0.0001178571546850838,0.0001023753178257897,0.0001035091221133685,0.0001015250386005325,0.5801088404111644,0.5801235337885153,0.5839687437474991,0.4310162346188476
160,grassy_stunt_virus (67).bmp,0.589225390270326,0.05694896818557274,0.6807090076797031,0.06368621385280594,0.1249956543333056,0.231021830781717,0.1449380081465929,0.9946638606383914,0.9595070974152621,0.8976715586566661,0.9461121758706929,0.39570048179378,0.2437613210370486,0.1181179768633659,0.2321696278433331,0.007989658115547959,0.04781654527936274,0.09238621092534108,0.06052439310056773,0.02234706124107553,0.0123597747536006,0.007523632778939976,0.01258720377361657,0.1166666301574543,0.07847232597067566,0.05862899635042517,0.0794787655743821,0.009102201035338903,0.9346223094607499,grassy_stunt_virus,grassy_stunt_virus (67).bmp,0.01026387117346939,0.0001018976344229852,9.660058812963774e-05,9.760159177453362e-05,9.575801134162232e-05,0.5178778542667067,0.5178241609143657,0.5216779680622249,0.4310162346188476
161,grassy_stunt_virus (68).bmp,0.5551924542561583,0.101026496760682,0.644781689652933,0.04443643605386714,0.107802745208131,0.1987395703101015,0.1327866077037885,0.9952578413931403,0.9331087597338953,0.852325370245923,0.9115700213903494,0.5318120406219393,0.2924682557736304,0.1887221614852265,0.2773613806606658,0.005123720579543266,0.04795834878558347,0.09000098281631087,0.06219432631284211,0.03950346407559158,0.02077557946975269,0.01388663314305207,0.0202299061681722,0.1665439006651393,0.1109709631039247,0.08884380208127576,0.1090888661380192,0.01113597453946061,0.9205839277996318,grassy_stunt_virus,grassy_stunt_virus (68).bmp,0.00896843112244898,8.491874599383115e-05,8.260690289528405e-05,8.347333399372858e-05,8.184763507523363e-05,0.5719396352290916,0.5718782825630252,0.5755578794017607,0.4310162346188476
162,grassy_stunt_virus (69).bmp,0.2501310728304976,0.5852139531749776,0.2469478843227442,0.1086960409001425,0.2084300331460162,0.2463801096073681,0.1797270479125834,0.9875373617855433,0.9194334862707,0.8810652705001869,0.9473225338046393,0.2933538128755103,0.2028580521106971,0.1786808695935761,0.2116888387049496,0.01961591317551143,0.1136498692633403,0.1402081498333292,0.07837126629422249,0.01379279552060325,0.008994231717126884,0.006927690074862228,0.009410520879624613,0.08489533488187212,0.06281364662961242,0.05530973684125135,0.06488656955376171,0.01366123608014561,0.8910775488053241,grassy_stunt_virus,grassy_stunt_virus (69).bmp,0.04819036989795918,0.0001266807953085693,0.0001271097003791853,0.0001283386486512413,0.0001260041014381792,0.5908535289115646,0.59085899984994,0.5945501638155262,0.4310162346188476
163,grassy_stunt_virus (70).bmp,0.2351369822638356,0.7010077318912038,0.1698288594653064,0.07205520963321371,0.06501530233840949,0.12201224081591,0.07601673043511156,0.9934912434990409,0.9821983184142904,0.9534613365089464,0.9881796237684874,0.4267325085664244,0.4465266653219397,0.3389624284126013,0.394030052090836,0.01150848452266032,0.03471223153494715,0.05491725011409458,0.02979739400240606,0.0273606310784333,0.01984123530856602,0.01449777381500039,0.01907044853160705,0.1326852493738365,0.1077003668275194,0.09138051026300342,0.1049687926438437,0.01466424948701997,0.4736462816174096,grassy_stunt_virus,grassy_stunt_virus (70).bmp,0.01096141581632653,7.4189025401983e-05,7.649468734866815e-05,7.829248329898959e-05,7.489944267020135e-05,0.3597473364345739,0.3597304546818727,0.363632718712485,0.4310162346188476
164,grassy_stunt_virus (71).bmp,0.272955647274937,0.6677349897604627,0.193996671632217,0.07432854181863419,0.06428323159068905,0.1316316563613735,0.09682474293905319,0.9910321612093408,0.9892663147579733,0.9385490292906462,0.9618318937747686,0.3862329778812632,0.3640317703652157,0.30303191881707,0.3733808093914141,0.01369336108365146,0.0246938610360529,0.06730728324065022,0.05528311530875379,0.02130425704842862,0.01704826020881592,0.01252101266666545,0.01698190772882698,0.1131327652106547,0.09748273685904563,0.08298644546455827,0.09725040502908316,0.01414450642657597,0.5952319262905279,grassy_stunt_virus,grassy_stunt_virus (71).bmp,0.009745695153061224,7.562430428776861e-05,8.008125195953389e-05,8.127469595273687e-05,7.888034838475166e-05,0.3656518075980392,0.3656572003801521,0.3695145245598239,0.4310162346188476
165,grassy_stunt_virus (72).bmp,0.2337649154850954,0.719107281849507,0.2125229153036707,0.09625182991005268,0.09787146109594341,0.1731074903130234,0.1315096653893565,0.9863500352828908,0.9724343411724196,0.9010273660822998,0.931938125007138,0.3454357399454795,0.3196038355825809,0.2775587933667238,0.3704280412140727,0.0203677927120514,0.04611018587570961,0.1113183056677408,0.0913433810769648,0.02656364035336903,0.02008817250881829,0.01488210086492651,0.02174741760325203,0.1302360073093352,0.1085714395121037,0.09295097487324636,0.1143222319109864,0.01532455635323252,0.824380430801355,grassy_stunt_virus,grassy_stunt_virus (72).bmp,0.0109016262755102,9.321210142922797e-05,9.819227134750435e-05,0.00010149567688224,9.479182305558299e-05,0.4737508284563826,0.4737384016106443,0.4778388699229691,0.4310162346188476
166,grassy_stunt_virus (73).bmp,0.3643693720378928,0.423604872917027,0.3617575561000097,0.0898005135929704,0.08801480752837765,0.1710698192837838,0.1193543931287834,0.9890750127894635,0.9840217432981931,0.9395919964194661,0.9677757697475226,0.2845392992888242,0.2582593629116761,0.1693333304211758,0.2314860714723559,0.01223200478901193,0.02198353558743765,0.05113100236719483,0.0375562778020537,0.01288293122600789,0.009501515634519713,0.005789367061640785,0.008602599005514563,0.08105053733682419,0.06531379588540842,0.04862461920935656,0.06086054468894928,0.01099135792304486,0.8768057776506636,grassy_stunt_virus,grassy_stunt_virus (73).bmp,0.005141900510204082,0.0001005843648488261,9.496612127628183e-05,9.710707996778545e-05,9.331511537434369e-05,0.5100376869497799,0.5100411258253301,0.51406156212485,0.4310162346188476
167,grassy_stunt_virus (74).bmp,0.3259084326899401,0.5067683212050196,0.2684575784694889,0.1154656696333013,0.1836119848087561,0.2463694626795825,0.1265713641537952,0.9845571499518408,0.9433991400083072,0.9068980104859616,0.9723884413611129,0.2610452161912737,0.1803913005274631,0.1305229287184309,0.2585949340567985,0.02136354320495396,0.07751497867710201,0.1020390259795428,0.04569206983709459,0.01461882170422006,0.009098002829686792,0.006554737923743748,0.01191200875930153,0.08829078174397073,0.06332969613461178,0.05317233061629523,0.07652173332835041,0.01036667632748903,0.9193988435965913,grassy_stunt_virus,grassy_stunt_virus (74).bmp,0.02248086734693878,0.0001329987523887622,0.0001182909148609013,0.0001219116720200251,0.0001156853983520958,0.5121892507002801,0.5121813569177671,0.5164635385404162,0.4310162346188476
168,grassy_stunt_virus (75).bmp,0.3675076186380023,0.5403712117866211,0.2296497208079123,0.06183079070104454,0.1402037993081525,0.2219001090387582,0.138474300449234,0.9809978951954782,0.7962295930740865,0.663595076289611,0.812985426116554,0.4795751976018225,0.2779558385569054,0.1919770068187933,0.2841229543496375,0.009301309310740377,0.07529848228514874,0.1134231629892924,0.06862113616314658,0.06416258396433612,0.04103284163547503,0.02885552689553584,0.04313485986855745,0.2224832365437386,0.1700800307763313,0.141021269383086,0.1753355069654382,0.0132846999201734,0.9338016291601663,grassy_stunt_virus,grassy_stunt_virus (75).bmp,0.008071588010204082,0.0001086818367523659,0.0001065638696099758,0.0001078414772924968,0.0001053023324291847,0.5410776029161665,0.5410495448179271,0.5449260954381753,0.4310162346188476
169,grassy_stunt_virus (76).bmp,0.1418417297851254,0.1576430851488869,0.6766591481426327,0.4962432104055107,0.4612514072158078,0.5010794667959096,0.4701347057276334,0.5863585977830623,0.6167014259686731,0.5452365297277966,0.569664178966891,0.03548802981609581,0.05140134922717873,0.03685071564603527,0.03876690088462648,0.2648340846181256,0.2449848820567051,0.2645649867332699,0.2619148421562476,0.002460834887494288,0.002512271842140615,0.001904411804489223,0.002589127854045894,0.02321234083436446,0.02343755074030631,0.0204776663801173,0.02404302413035739,0.01212950486473258,0.191159332537155,grassy_stunt_virus,grassy_stunt_virus (76).bmp,0.2600645727040816,0.0002834312476356283,0.0003181920628115883,0.000326470678807015,0.0003087052011700261,0.5076641594137655,0.5076554840686275,0.5125436893507402,0.4310162346188476
170,grassy_stunt_virus (77).bmp,0.5905892880072465,0.07152523909686294,0.7555586396085174,0.06289061059635043,0.1245497961891931,0.1673248835834341,0.0994314273012934,0.9977452741164478,0.9621533919910124,0.9259082105897014,0.972645624498584,0.4090314061051457,0.281675768306642,0.2565395542317915,0.3363693907860622,0.007247706353591055,0.06557762336937116,0.09523440082774007,0.05254857036589304,0.01587359136811944,0.008619570846293362,0.00713613641734178,0.01028881901629031,0.09329069374012286,0.06092992104111191,0.05648372251889564,0.06910484600933633,0.01086983537715541,0.888898281299988,grassy_stunt_virus,grassy_stunt_virus (77).bmp,0.01221699617346939,0.0001018015141727699,0.0001003116272092164,0.0001013721561459346,9.926987801489347e-05,0.5374415391156462,0.5374194208933573,0.54109518807523,0.4310162346188476
171,grassy_stunt_virus (78).bmp,0.2580831755348651,0.6089333928260185,0.2687778339425467,0.07548185681899766,0.1743413472572699,0.2391843759401153,0.1876925707809511,0.9896439614391428,0.9206414102445032,0.8373085056366728,0.8891918230489958,0.3584022672962959,0.1812656685732417,0.1591655460500755,0.1945487864626843,0.01077503328489626,0.06653632405274545,0.1164720284194688,0.08907575553233568,0.02467889011822346,0.01290242077760475,0.009599221674073694,0.01366330289238919,0.124304127009401,0.08081747098419562,0.06940604159501432,0.08405359481582303,0.01666897525107171,0.8368430990676032,grassy_stunt_virus,grassy_stunt_virus (78).bmp,0.05173788265306122,0.0001279178471881794,0.0001387482025216276,0.0001398023655873876,0.0001376713746834319,0.5319834965236095,0.5319775566476591,0.5357425782813126,0.4310162346188476
172,grassy_stunt_virus (79).bmp,0.3280701580685598,0.3604327108722786,0.3107924976088725,0.05343461638210381,0.1022057123722993,0.1545082707034362,0.08073088852449634,0.9904702917079442,0.9066882872392568,0.8509968895916078,0.9363435903647543,0.4230396965843262,0.2954901693917789,0.2269119885740155,0.3529611727072564,0.006223080078445009,0.04496075155706702,0.06473830544389758,0.03246623727933907,0.04751040296158318,0.03099928729475208,0.02211990912233729,0.03392886315469096,0.1861879885975216,0.1431151652202397,0.1196672045154344,0.1513881692094221,0.01594662155091458,0.876491282128926,grassy_stunt_virus,grassy_stunt_virus (79).bmp,0.005719866071428572,7.570502789793217e-05,8.1881734493129e-05,8.270303757650648e-05,8.108886985437644e-05,0.5208402892406964,0.5208195778311324,0.5246386054421768,0.4310162346188476
173,grassy_stunt_virus (80).bmp,0.3520408416536442,0.4284161462520111,0.2941898948066553,0.06220542951271554,0.1052561291687433,0.1703963708078212,0.1041081560432202,0.992540009625331,0.9562517112805633,0.9133614336076825,0.9617695945093295,0.47257011880318,0.3241438772791051,0.2741018993433727,0.3593877454192022,0.00917207192186001,0.04539919297612357,0.07134306048159167,0.04186452024031827,0.03790102375617758,0.01908197555933015,0.01416444149849571,0.02028631010382819,0.1623905674523598,0.1049907837854076,0.09000305971925507,0.1092865219515044,0.009956203627094807,0.8744294279775654,grassy_stunt_virus,grassy_stunt_virus (80).bmp,0.00785235969387755,9.50224776515084e-05,9.058234754177063e-05,9.15655717917999e-05,8.97295699034014e-05,0.5051991108943578,0.5051839485794317,0.5090605773559423,0.4310162346188476
174,grassy_stunt_virus (81).bmp,0.5420671139040921,0.06118693893092403,0.6374960115535868,0.05207807511454017,0.1265902343622563,0.1835977854800376,0.1401946318036522,0.9970293704440929,0.9414208050759532,0.8900787847765905,0.9419107334985449,0.4892819044604126,0.2802932832061975,0.2394529528477283,0.2559535943245333,0.006061407974349422,0.066172188454343,0.1005748298799495,0.06544321947308479,0.03249959706253872,0.01274985545302341,0.009983856655810064,0.0129241887013531,0.1477369733999446,0.0801625056009472,0.0712885928422739,0.08092900578029363,0.01428089402642185,0.8509658571218206,grassy_stunt_virus,grassy_stunt_virus (81).bmp,0.01311383928571429,0.0001191499876901364,0.0001174567081694904,0.0001187063640282685,0.0001161640861149286,0.5011548369347739,0.5011165403661465,0.5048485800570228,0.4310162346188476
175,grassy_stunt_virus (82).bmp,0.3215022346032393,0.5912232960075037,0.2076762282466628,0.06955382467341062,0.1474726561630529,0.2450200877946789,0.1646202230087239,0.990481204268544,0.9209997481377438,0.8339475164422953,0.9068462282775666,0.389537088848352,0.2296792339720745,0.1421918235350917,0.2212040423931514,0.00967759155133097,0.0631007308276125,0.1115056495126167,0.07272363785765101,0.03020767208803015,0.01532208131120386,0.009856657192054842,0.01497873858694516,0.1411734084688865,0.09078921038545945,0.07066957455436637,0.0894375108373599,0.01283846576842592,0.9054171830918973,grassy_stunt_virus,grassy_stunt_virus (82).bmp,0.029296875,0.0001401877197236873,0.0001205515643529663,0.0001224738076244306,0.0001192362656469332,0.5279759560074029,0.5279904149159663,0.5319713041466586,0.4310162346188476
176,grassy_stunt_virus (83).bmp,0.5685837660855444,0.059944666365025,0.6892306260577602,0.05543859956609247,0.0821130249099302,0.1459055017778442,0.09260372651174231,0.9943447342822839,0.9668880210355859,0.9208151761859109,0.9594707621051642,0.428727164503283,0.3086225668753447,0.2261196654333935,0.3051493935092642,0.00598027115715725,0.02818936372217175,0.05299405927806605,0.03513751147801489,0.02410027460864074,0.013997087484806,0.009647029911992426,0.01417003674569353,0.1224412208809249,0.0854218488559301,0.06964179295095019,0.08615339943872943,0.01090374097572004,0.8477710920195344,grassy_stunt_virus,grassy_stunt_virus (83).bmp,0.009386957908163265,9.585240624722109e-05,9.657708791511744e-05,9.749864682064851e-05,9.568155413031698e-05,0.5049743334833934,0.5049724577330932,0.5089118459883953,0.4310162346188476
177,grassy_stunt_virus (84).bmp,0.3429527150517093,0.624488287012557,0.2254341902421313,0.06035764824282193,0.1286714466842529,0.2143420522973576,0.1442496836025825,0.9921401571879073,0.9240380976732367,0.8434831342090647,0.9108033635992275,0.3953346496405092,0.2675626699191964,0.1674724684039859,0.2518106341976818,0.007242639347135092,0.05131174852718701,0.09030137170688222,0.05978981282714058,0.03035422704300062,0.01699766513941638,0.01115220576208263,0.01684968567410688,0.1415999706987174,0.09729096680533042,0.07682102550361886,0.09674780573007508,0.01327406732469938,0.8611609367428809,grassy_stunt_virus,grassy_stunt_virus (84).bmp,0.01739875637755102,0.0001204282740590844,0.0001137383087086773,0.0001149162520923603,0.0001125664003414078,0.4792582658063225,0.479249512304922,0.4832916760454181,0.4310162346188476
178,grassy_stunt_virus (85).bmp,0.3179534579236135,0.5099801746370374,0.2319239270294724,0.08209106529384884,0.1172539394486682,0.1499580822341344,0.1054300065399615,0.9915749733697773,0.969450644662379,0.9468734419272957,0.9803992491770361,0.3540727229462302,0.2651369354582518,0.2248706265277118,0.2846123594187762,0.01225645794071295,0.0437555013964183,0.05561653860656297,0.03402678729198275,0.01830255746826701,0.01114874643270301,0.008638493514028059,0.01272397195436854,0.102492838936525,0.07307345432563059,0.06455587729137735,0.08006935548766247,0.01162476452042864,0.736377175515841,grassy_stunt_virus,grassy_stunt_virus (85).bmp,0.01901307397959184,0.0001082772219088575,0.0001099226404348512,0.0001112630428935069,0.0001085911350725764,0.4199933879801921,0.4199661896008404,0.4238494616596639,0.4310162346188476
179,grassy_stunt_virus (86).bmp,0.5398185193459416,0.03443408104735905,0.8696664930582254,0.154266959750174,0.144412781619329,0.1766816212605141,0.09052043591540954,0.9769751847039739,0.9598816364474474,0.9471066591773463,0.9978732643492954,0.1955968055357443,0.2800718091706277,0.2196222110683848,0.2897552843042034,0.04144081386825662,0.08463866061563595,0.0849154583799545,0.02756372384235032,0.01055699022079486,0.01127171739198659,0.008188790752512652,0.01211364801718038,0.07064872637152894,0.07363270096810764,0.06220651823690655,0.07741218559053506,0.01287907266831312,0.9068906038952348,grassy_stunt_virus,grassy_stunt_virus (86).bmp,0.01564492984693877,9.653663555049129e-05,0.0001014893045878222,0.0001049055627678201,9.78963106363948e-05,0.5969055590986395,0.5969094669117647,0.6007638993097238,0.4310162346188476
180,grassy_stunt_virus (87).bmp,0.2362855724828881,0.7722446753426195,0.1494760082331615,0.06786982944892997,0.07488562206136504,0.1149683284194309,0.06278668134455362,0.9895317337082532,0.9658603754275483,0.9373687708583414,0.9807281191510732,0.4158212885137134,0.3623050270955752,0.3104527851162562,0.4069537417001759,0.009898350773932673,0.03017585064893231,0.04383588667432996,0.0218896221779671,0.03873348921675579,0.02341769077209915,0.01774802172496992,0.02757390379875255,0.164558428484042,0.1198727013145752,0.1041232340498068,0.1330066606785587,0.01348174064324332,0.7679941688843794,grassy_stunt_virus,grassy_stunt_virus (87).bmp,0.01024394132653061,9.007801785172472e-05,8.946479154324157e-05,9.081156090983362e-05,8.814964383303895e-05,0.417671756202481,0.4176818383603441,0.4216995391906763,0.4310162346188476
181,grassy_stunt_virus (88).bmp,0.3533076273399028,0.6008550250163383,0.2591170941300126,0.05067105660652516,0.08747371597519085,0.1645644029571999,0.1116974757082696,0.9927121100380978,0.9506421304968592,0.8753131362948705,0.9244401498485271,0.4999222898960481,0.3081074080274438,0.2214750776321574,0.3132029590109006,0.006430234561530403,0.03334313933330504,0.07071803468145464,0.05021247038273483,0.0384201007936681,0.0223412358028848,0.0153594147184728,0.02179818817699968,0.1637449454252332,0.1163045548886465,0.09487594945337266,0.1144943876162269,0.01253557294166334,0.845688619987708,grassy_stunt_virus,grassy_stunt_virus (88).bmp,0.00868941326530612,8.148963357492391e-05,8.811849545174124e-05,8.913323332235909e-05,8.706087282637609e-05,0.503522580907363,0.5035189857192878,0.5073720113045218,0.4310162346188476
182,grassy_stunt_virus (89).bmp,0.3624978220998196,0.5274597635074101,0.2736805441341452,0.1101885535329999,0.08433105561602172,0.161780926835535,0.1289956486189103,0.9862553318907988,0.9898865299146483,0.946797457645546,0.9673189680136453,0.2566259218845569,0.2790177931300259,0.2013862003665263,0.2514343842355976,0.01870279993529971,0.02368236546737119,0.05827652420301429,0.04905346463277105,0.01400832918132699,0.01214610260859757,0.00778333458980731,0.01052328067329287,0.08578971882177436,0.07753677556170005,0.06004101898405093,0.07020521558898024,0.0115099803624824,0.9052071476113485,grassy_stunt_virus,grassy_stunt_virus (89).bmp,0.009347098214285714,9.360505482517033e-05,9.295300489071591e-05,9.537991468609101e-05,9.073651388910646e-05,0.4889742615796319,0.4889788727991197,0.4929342049319728,0.4310162346188476
183,grassy_stunt_virus (90).bmp,0.3605173947598332,0.5409469640245081,0.2820156229646745,0.09751344298326714,0.1114609200349659,0.234636471249326,0.1777397420177204,0.9884934322141923,0.9768496773070535,0.9105921910409858,0.9432050422721355,0.3056728025113997,0.2678366536213163,0.1641199665616643,0.2285532386934273,0.01805374004621029,0.04282240822668968,0.1051535219122813,0.08206158342252673,0.01774758098105557,0.01237317565394739,0.007527979984110844,0.01070183160229458,0.1004411762759021,0.0785307684566049,0.05865279886177475,0.07103629852320095,0.0109232289611674,0.9454382324453788,grassy_stunt_virus,grassy_stunt_virus (90).bmp,0.008410395408163265,0.0001019063387360371,8.969120791553594e-05,9.292297786020026e-05,8.778183475650291e-05,0.5595557754351741,0.5595603866546618,0.5635011035664266,0.4310162346188476
184,grassy_stunt_virus (91).bmp,0.580491911254364,0.06359500521626041,0.6909260074741006,0.1020874217014032,0.07457682533986743,0.1500988416179159,0.1169710678316718,0.9856159890200771,0.9891646026471933,0.9423041200145996,0.9633559567271087,0.2662287037201791,0.2976393688829927,0.2198303240738925,0.2655326035555249,0.01684189948059996,0.02042389535175717,0.05472976694496285,0.04614235512743722,0.01298877843128145,0.01124351996383336,0.007463223725809246,0.01024428353298239,0.08150375884022551,0.073504694376784,0.05829763840316888,0.06889465114992147,0.008014486760227101,0.8233188491915548,grassy_stunt_virus,grassy_stunt_virus (91).bmp,0.01012436224489796,9.185551985400718e-05,9.334871457689019e-05,9.597813092330598e-05,9.068766854981931e-05,0.4811492565776311,0.481134094262705,0.4850723101740697,0.4310162346188476
185,grassy_stunt_virus (92).bmp,0.3685446869228927,0.4693017632107592,0.3027409404786688,0.1057467777503678,0.09153317823619167,0.1803798348322034,0.1437591927026459,0.9861119011763108,0.9899362102964542,0.9450616987390978,0.9652085021350588,0.2665716866307868,0.2523469388868636,0.1719359694941699,0.2070024789098696,0.01828968232947273,0.02291530483091959,0.05898448236376545,0.05001723091120171,0.01412929665671493,0.01137749897075376,0.00696402329379291,0.009419568710265776,0.08628904552495234,0.07411170606982515,0.05551540690106355,0.0649308356752166,0.01290050881202735,0.888871963538196,grassy_stunt_virus,grassy_stunt_virus (92).bmp,0.007712850765306123,0.0001049644378562277,9.962571617779453e-05,0.0001029018187028519,9.697311160501029e-05,0.5177612451230492,0.5177597601540617,0.5217509660114046,0.4310162346188476
186,grassy_stunt_virus (93).bmp,0.5707691619089865,0.07722297206940001,0.6938682282133242,0.07302559390206932,0.08990826232688806,0.1459109333377902,0.08598009596244358,0.9901578390769485,0.9630168604164181,0.9276236465141277,0.9714548581165345,0.3505552637530694,0.3138913814160728,0.2650460740710416,0.3433981932625058,0.0103992114180702,0.0368819514979109,0.05679780396800695,0.03192291336375595,0.02172005808079385,0.0149754571134234,0.01093023913523154,0.01614954249356978,0.1145511421374649,0.08940549927598906,0.07579030154112948,0.09405656590656922,0.008562040842133072,0.8665904447584845,grassy_stunt_virus,grassy_stunt_virus (93).bmp,0.009207589285714286,9.377151841826991e-05,9.293723034805433e-05,9.408106603668199e-05,9.191773569828801e-05,0.4952266844237695,0.4952391112695078,0.4990342230642257,0.4310162346188476
187,grassy_stunt_virus (94).bmp,0.2879891495309138,0.39312844407749,0.45353463474597,0.1187716313185742,0.2236295779915216,0.2723861437877411,0.1887410486093742,0.9835450594315639,0.9030401715695018,0.8577694496082251,0.939053622919726,0.2512393841655572,0.1701554128674267,0.1371915961389898,0.1751077788523909,0.02188033258188724,0.1137235274603733,0.1410025017434808,0.07485644504388085,0.01608239776263314,0.009868087051540964,0.007474835167069619,0.01040453928861128,0.09410545221381961,0.06708631902663661,0.05836141658438975,0.06964924023467708,0.01620818416115564,0.8419733698773244,grassy_stunt_virus,grassy_stunt_virus (94).bmp,0.04179288903061224,0.0001276625130157303,0.0001377422928614374,0.0001396391566322841,0.0001358285609371095,0.5505298994597839,0.5505221619897959,0.5542388830532212,0.4310162346188476
188,healthy_rice_plant (1).bmp,0.1369715669964933,0.6143144308943302,0.7175377792985134,0.7318332954185862,0.6542860876314248,0.4368558286974526,0.6419303662801588,0.4969415362047225,0.5581545146951417,0.7363138119731334,0.5473799338832953,0.0175463917179393,0.03971399477584574,0.1111096156151362,0.02994424839086439,0.5138166789994829,0.4491696549558455,0.2448743449549698,0.4361564447164554,0.0008675999018800699,0.00106993014327033,0.002160036783716849,0.001085090305115187,0.009300843692282124,0.01115016452125459,0.02271927034721739,0.01129886290113415,0.009813166849106002,0.4276568352592074,healthy_rice_plant,healthy_rice_plant (1).bmp,0.2362085459183673,0.0003339898581296244,0.0003593758476141325,0.0003652521705750804,0.0003544699925253052,0.4947211697178872,0.4947265625,0.4981179971988796,0.4310162346188476
189,healthy_rice_plant (2).bmp,0.1609300806570152,0.8128183484942657,0.673281656095543,0.4761864957391727,0.4479468845754478,0.3755349310938585,0.3685675471774958,0.4917332860971804,0.4908583627323957,0.5607425797493387,0.5937730456585232,0.05068348941732591,0.07494663619769827,0.1284914869827068,0.1102812086153419,0.2428808506488035,0.2427914596036083,0.1925359743248167,0.1858635101263265,0.003283030390530742,0.00345365169476402,0.004299458791423267,0.004572592326711939,0.02939798218453921,0.03041109659473277,0.03902455395833986,0.03797142074998869,0.002511346812049941,0.4357779667565674,healthy_rice_plant,healthy_rice_plant (2).bmp,0.1801857461734694,0.0002147997079178664,0.0002429363739375174,0.0002477820608680574,0.0002383126702613479,0.5923623355592237,0.5923696822478991,0.5982730592236895,0.4310162346188476
190,healthy_rice_plant (3).bmp,0.1761933651141142,0.5558427172693619,0.7695007392774114,0.7335815412066905,0.6032141631411642,0.45897923292272,0.6782432968988801,0.4045043111019245,0.5435478878748891,0.6461632063948932,0.4192688599751809,0.03173761602266456,0.08219482280042771,0.1482104961854318,0.04599862065676323,0.5417485299818026,0.4178921635859714,0.2978437870596947,0.5007769741614045,0.002135808602165879,0.003091578706411568,0.004697779829906587,0.002463395824865957,0.02060956060378863,0.02780600762997763,0.04170167051423327,0.02306666960648613,0.01563431862397923,0.3772673083087736,healthy_rice_plant,healthy_rice_plant (3).bmp,0.219188456632653,0.0003259475214338747,0.000358673952065842,0.0003648393481314022,0.0003532406603283401,0.4714485794317728,0.4714581926520608,0.4762783238295318,0.4310162346188476
